plate_text,plate_count,detection_count,max_confidence,bbox_summary,raw_plate_text,high_conf_detection,all_unique_plates,unique_plate_count,frame_plate_text,image
"[""59F-116711""]",[1],1,0.9386884570121765,,"[""59-F1\n167.11""]",True,"[""59F-116711""]",[1],"[""59F-116711""]",xemay1929.jpg
"[""55P-568.76""]",[1],1,0.9129031896591187,,"[""55-P5\n6876""]",True,"[""55P-568.76""]",[1],"[""55P-568.76""]",xemay1937.jpg
"[""590179751""]",[1],1,0.8933094143867493,,"[""59 01\n797 51""]",False,"[""590179751""]",[1],"[""590179751""]",xemay1941.jpg
"[""53V-979.76""]",[1],1,0.918333888053894,,"[""53-V9\n7976""]",True,"[""53V-979.76""]",[1],"[""53V-979.76""]",xemay1943.jpg
"[""55X-175.46""]",[1],1,0.9313377141952515,,"[""55-X1\n7546""]",True,"[""55X-175.46""]",[1],"[""55X-175.46""]",xemay1959.jpg
"[""59MT-035.19""]",[1],1,0.9265698790550232,,"[""59-MT\n035.19""]",True,"[""59MT-035.19""]",[1],"[""59MT-035.19""]",xemay1977.jpg
"[""60B-736638""]",[1],1,0.936051607131958,,"[""60-B7\n366.38""]",True,"[""60B-736638""]",[1],"[""60B-736638""]",xemay1983.jpg
"[""59P-155811""]",[1],1,0.9230391979217529,,"[""59P1\n558.11""]",True,"[""59P-155811""]",[1],"[""59P-155811""]",xemay1997.jpg
"[""71C-236423""]",[1],1,0.9222025275230408,,"[""71-C2\n364.23""]",True,"[""71C-236423""]",[1],"[""71C-236423""]",xemay1999.jpg
"[""59H-146704""]",[1],1,0.9355823397636414,,"[""59-H1\n467.04""]",True,"[""59H-146704""]",[1],"[""59H-146704""]",xemay201.jpg
"[""600628032""]",[1],1,0.9260365962982178,,"[""60 06\n280 32""]",True,"[""600628032""]",[1],"[""600628032""]",xemay2021.jpg
"[""72C-112511""]",[1],1,0.9268352389335632,,"[""72-C1\n125.11""]",True,"[""72C-112511""]",[1],"[""72C-112511""]",xemay2027.jpg
"[""86H-795.91""]",[1],1,0.9386884570121765,,"[""86-H7\n9591""]",True,"[""86H-795.91""]",[1],"[""86H-795.91""]",xemay2031.jpg
"[""59E-108058""]",[1],1,0.9261703491210938,,"[""59-E1\n080,58""]",True,"[""59E-108058""]",[1],"[""59E-108058""]",xemay2037.jpg
"[""79N-160529""]",[1],1,0.9318356513977051,,"[""79-N1\n605.29""]",True,"[""79N-160529""]",[1],"[""79N-160529""]",xemay2055.jpg
"[""59N-100018""]",[1],1,0.837221086025238,,"[""59 N1\n000.18""]",False,"[""59N-100018""]",[1],"[""59N-100018""]",xemay2067.jpg
"[""59P-229729""]",[1],1,0.944587230682373,,"[""59-P2\n297.29""]",True,"[""59P-229729""]",[1],"[""59P-229729""]",xemay207.jpg
"[""5519""]",[1],1,0.9265698790550232,,"[""5519""]",True,"[""5519""]",[1],"[""5519""]",xemay2071.jpg
"[""79-21185.89""]",[1],1,0.9199306964874268,,"[""79-21\n185.89""]",True,"[""79-21185.89""]",[1],"[""79-21185.89""]",xemay2089.jpg
"[""51V-445.79""]",[1],1,0.9348725080490112,,"[""51-V4\n4579""]",True,"[""51V-445.79""]",[1],"[""51V-445.79""]",xemay2093.jpg
"[""59V-188114""]",[1],1,0.9314625263214111,,"[""59-V1\n881.14""]",True,"[""59V-188114""]",[1],"[""59V-188114""]",xemay2095.jpg
"[""59H-102876""]",[1],1,0.911337673664093,,"[""59 H1\n028.76""]",True,"[""59H-102876""]",[1],"[""59H-102876""]",xemay2117.jpg
"[""70M-117550""]",[1],1,0.9410068988800049,,"[""70-M1\n175.50""]",True,"[""70M-117550""]",[1],"[""70M-117550""]",xemay2119.jpg
"[""51K-285.01""]",[1],1,0.9330658316612244,,"[""51-K2\n8501""]",True,"[""51K-285.01""]",[1],"[""51K-285.01""]",xemay2121.jpg
"[""59X-278848""]",[1],1,0.9249592423439026,,"[""59-X2\n78848""]",True,"[""59X-278848""]",[1],"[""59X-278848""]",xemay2123.jpg
"[""49F-108660""]",[1],1,0.9323301911354065,,"[""49-F1\n08660""]",True,"[""49F-108660""]",[1],"[""49F-108660""]",xemay2141.jpg
"[""79H-120023""]",[1],1,0.9383503198623657,,"[""79-H1\n200.23""]",True,"[""79H-120023""]",[1],"[""79H-120023""]",xemay215.jpg
"[""59C-132428""]",[1],1,0.9399133324623108,,"[""59-C1\n324.28""]",True,"[""59C-132428""]",[1],"[""59C-132428""]",xemay2153.jpg
"[""50B-628032""]",[1],1,0.9489172697067261,,"[""50-B6\n280.32""]",True,"[""50B-628032""]",[1],"[""50B-628032""]",xemay217.jpg
"[""52-776433""]",[1],1,0.9285385012626648,,"[""52-77\n6433""]",True,"[""52-776433""]",[1],"[""52-776433""]",xemay2177.jpg
"[""59-11644.17""]",[1],1,0.9216402173042297,,"[""59-11\n644.17""]",True,"[""59-11644.17""]",[1],"[""59-11644.17""]",xemay2179.jpg
"[""71H-196.57""]",[1],1,0.925094723701477,,"[""71-H1\n9657""]",True,"[""71H-196.57""]",[1],"[""71H-196.57""]",xemay2181.jpg
"[""59E-112903""]",[1],1,0.942294716835022,,"[""59 E1\n129.03""]",True,"[""59E-112903""]",[1],"[""59E-112903""]",xemay221.jpg
"[""67B-140833""]",[1],1,0.944587230682373,,"[""67-B1\n408.33""]",True,"[""67B-140833""]",[1],"[""67B-140833""]",xemay223.jpg
"[""59N-176654""]",[1],1,0.9404625296592712,,"[""59-N1\n766.54""]",True,"[""59N-176654""]",[1],"[""59N-176654""]",xemay2237.jpg
"[""86C-107261""]",[1],1,0.9278878569602966,,"[""86 C1\n072.61""]",True,"[""86C-107261""]",[1],"[""86C-107261""]",xemay2243.jpg
"[""59F-103055""]",[1],1,0.930962085723877,,"[""59-F1\n030.55""]",True,"[""59F-103055""]",[1],"[""59F-103055""]",xemay2253.jpg
"[""59E-156347""]",[1],1,0.9308364987373352,,"[""59-E1\n563.47""]",True,"[""59E-156347""]",[1],"[""59E-156347""]",xemay2267.jpg
"[""54K-481.47""]",[1],1,0.9240047931671143,,"[""54 K4\n8147""]",True,"[""54K-481.47""]",[1],"[""54K-481.47""]",xemay2271.jpg
"[""60B-236161""]",[1],1,0.9308364987373352,,"[""60-B2\n361.61""]",True,"[""60B-236161""]",[1],"[""60B-236161""]",xemay2299.jpg
"[""59X-160210""]",[1],1,0.9471859931945801,,"[""59-X1\n602.10""]",True,"[""59X-160210""]",[1],"[""59X-160210""]",xemay231.jpg
"[""59E-129660""]",[1],1,0.9267027974128723,,"[""59-E1\n296.60""]",True,"[""59E-129660""]",[1],"[""59E-129660""]",xemay2323.jpg
"[""59K-143840""]",[1],1,0.9216402173042297,,"[""59-K1\n438.40""]",True,"[""59K-143840""]",[1],"[""59K-143840""]",xemay2339.jpg
"[""59E-129565""]",[1],1,0.9150528311729431,,"[""59-E1\n295.65""]",True,"[""59E-129565""]",[1],"[""59E-129565""]",xemay2347.jpg
"[""69U-136.70""]",[1],1,0.9383503198623657,,"[""69-U1\n3670""]",True,"[""69U-136.70""]",[1],"[""69U-136.70""]",xemay2363.jpg
"[""59T-105297""]",[1],1,0.936168372631073,,"[""59-T1\n052.97""]",True,"[""59T-105297""]",[1],"[""59T-105297""]",xemay2365.jpg
"[""59H-167791""]",[1],1,0.9405717849731445,,"[""59-H1\n677.91""]",True,"[""59H-167791""]",[1],"[""59H-167791""]",xemay2367.jpg
"[""59C-123968""]",[1],1,0.9418684244155884,,"[""59-C1\n239.68""]",True,"[""59C-123968""]",[1],"[""59C-123968""]",xemay237.jpg
"[""79Z-104811""]",[1],1,0.9354645609855652,,"[""79 Z1\n04811""]",True,"[""79Z-104811""]",[1],"[""79Z-104811""]",xemay2379.jpg
"[""60B-186436""]",[1],1,0.9411153197288513,,"[""60-B1\n864.36""]",True,"[""60B-186436""]",[1],"[""60B-186436""]",xemay239.jpg
"[""49B-131215""]",[1],1,0.9451974034309387,,"[""49-B1\n312.15""]",True,"[""49B-131215""]",[1],"[""49B-131215""]",xemay2395.jpg
"[""59L-205442""]",[1],1,0.929568350315094,,"[""59-L2\n054.42""]",True,"[""59L-205442""]",[1],"[""59L-205442""]",xemay2405.jpg
"[""52P-208.78""]",[1],1,0.9223425984382629,,"[""52 P2\n0878""]",True,"[""52P-208.78""]",[1],"[""52P-208.78""]",xemay2415.jpg
"[""61C-106403""]",[1],1,0.9494823217391968,,"[""61-C1\n064.03""]",True,"[""61C-106403""]",[1],"[""61C-106403""]",xemay243.jpg
"[""52U-626.55""]",[1],1,0.9334307909011841,,"[""52-U6\n2655""]",True,"[""52U-626.55""]",[1],"[""52U-626.55""]",xemay2433.jpg
"[""54L-424.43""]",[1],1,0.9133679866790771,,"[""54-L4\n2443""]",True,"[""54L-424.43""]",[1],"[""54L-424.43""]",xemay2443.jpg
"[""59L-197457""]",[1],1,0.9303317666053772,,"[""59-L1\n974.57""]",True,"[""59L-197457""]",[1],"[""59L-197457""]",xemay2471.jpg
"[""59V-216023""]",[1],1,0.9416541457176208,,"[""59-V2\n160.23""]",True,"[""59V-216023""]",[1],"[""59V-216023""]",xemay2477.jpg
"[""77F-130541""]",[1],1,0.9461008310317993,,"[""77-F1\n305.41""]",True,"[""77F-130541""]",[1],"[""77F-130541""]",xemay29.jpg
"[""59S-115133""]",[1],1,0.9403530955314636,,"[""59-S1\n151.33""]",True,"[""59S-115133""]",[1],"[""59S-115133""]",xemay305.jpg
"[""62L-122767""]",[1],1,0.9457011222839355,,"[""62-L1\n227.67""]",True,"[""62L-122767""]",[1],"[""62L-122767""]",xemay307.jpg
"[""59V-187754""]",[1],1,0.9521309733390808,,"[""59-V1\n877.54""]",True,"[""59V-187754""]",[1],"[""59V-187754""]",xemay309.jpg
"[""54Z-281.01""]",[1],1,0.9415467381477356,,"[""54-Z2\n8101""]",True,"[""54Z-281.01""]",[1],"[""54Z-281.01""]",xemay345.jpg
"[""54-014469""]",[1],1,0.9406808614730835,,"[""54-01\n4469""]",True,"[""54-014469""]",[1],"[""54-014469""]",xemay347.jpg
"[""59N-169575""]",[1],1,0.9325762391090393,,"[""59-N1\n695.75""]",True,"[""59N-169575""]",[1],"[""59N-169575""]",xemay35.jpg
"[""60-86280.32""]",[1],1,0.9383503198623657,,"[""60-86\n280.32""]",True,"[""60-86280.32""]",[1],"[""60-86280.32""]",xemay365.jpg
"[""66G-115723""]",[1],1,0.9506864547729492,,"[""66-G1\n157.23""]",True,"[""66G-115723""]",[1],"[""66G-115723""]",xemay37.jpg
"[""59K-165072""]",[1],1,0.936051607131958,,"[""59-K1\n650.72""]",True,"[""59K-165072""]",[1],"[""59K-165072""]",xemay373.jpg
"[""59M-121704""]",[1],1,0.9519526958465576,,"[""59-M1\n217.04""]",True,"[""59M-121704""]",[1],"[""59M-121704""]",xemay377.jpg
"[""54-051223""]",[1],1,0.9385759830474854,,"[""54-05\n1223""]",True,"[""54-051223""]",[1],"[""54-051223""]",xemay381.jpg
"[""59N-100018""]",[1],1,0.9365176558494568,,"[""59-N1\n000.18""]",True,"[""59N-100018""]",[1],"[""59N-100018""]",xemay393.jpg
"[""59T-160830""]",[1],1,0.948441743850708,,"[""59-T1\n608.30""]",True,"[""59T-160830""]",[1],"[""59T-160830""]",xemay395.jpg
"[""61D-107911""]",[1],1,0.9501341581344604,,"[""61-D1\n079.11""]",True,"[""61D-107911""]",[1],"[""61D-107911""]",xemay401.jpg
"[""54T-160.84""]",[1],1,0.9437636137008667,,"[""54-T1\n6084""]",True,"[""54T-160.84""]",[1],"[""54T-160.84""]",xemay405.jpg
"[""34K-236.64""]",[1],1,0.9475754499435425,,"[""34-K2\n3664""]",True,"[""34K-236.64""]",[1],"[""34K-236.64""]",xemay415.jpg
"[""81B-161386""]",[1],1,0.9480584859848022,,"[""81-B1\n613.86""]",True,"[""81B-161386""]",[1],"[""81B-161386""]",xemay421.jpg
"[""59P-189267""]",[1],1,0.9419752359390259,,"[""59-P1\n892.67""]",True,"[""59P-189267""]",[1],"[""59P-189267""]",xemay435.jpg
"[""70H-117550""]",[1],1,0.9551520943641663,,"[""70-H1\n175.50""]",True,"[""70H-117550""]",[1],"[""70H-117550""]",xemay439.jpg
"[""72K-108989""]",[1],1,0.9432430863380432,,"[""72-K1\n089.89""]",True,"[""72K-108989""]",[1],"[""72K-108989""]",xemay445.jpg
"[""59S-241737""]",[1],1,0.9424007534980774,,"[""59-S2\n417.37""]",True,"[""59S-241737""]",[1],"[""59S-241737""]",xemay447.jpg
"[""83H-669.54""]",[1],1,0.9537081718444824,,"[""83 H6\n6954""]",True,"[""83H-669.54""]",[1],"[""83H-669.54""]",xemay451.jpg
"[""59X-235479""]",[1],1,0.9469902515411377,,"[""59 X2\n354.79""]",True,"[""59X-235479""]",[1],"[""59X-235479""]",xemay455.jpg
"[""54-573211""]",[1],1,0.9425067901611328,,"[""54-57\n3211""]",True,"[""54-573211""]",[1],"[""54-573211""]",xemay461.jpg
"[""59M-174939""]",[1],1,0.9457011222839355,,"[""59-M1\n749.39""]",True,"[""59M-174939""]",[1],"[""59M-174939""]",xemay465.jpg
"[""B5370.11""]",[1],1,0.9508692026138306,,"[""B5\n370.11""]",True,"[""B5370.11""]",[1],"[""B5370.11""]",xemay485.jpg
"[""49K-107320""]",[1],1,0.9537942409515381,,"[""49-K1\n073.20""]",True,"[""49K-107320""]",[1],"[""49K-107320""]",xemay489.jpg
"[""59C-131162""]",[1],1,0.9375547766685486,,"[""59\u00b7C1\n311\u00b762""]",True,"[""59C-131162""]",[1],"[""59C-131162""]",xemay491.jpg
"[""70G-113509""]",[1],1,0.9483462572097778,,"[""70-G1\n135.09""]",True,"[""70G-113509""]",[1],"[""70G-113509""]",xemay493.jpg
"[""59T-108264""]",[1],1,0.9509603977203369,,"[""59-T1\n082.64""]",True,"[""59T-108264""]",[1],"[""59T-108264""]",xemay5.jpg
"[""59N-125521""]",[1],1,0.9337939620018005,,"[""59 N1\n255.21""]",True,"[""59N-125521""]",[1],"[""59N-125521""]",xemay501.jpg
"[""55P-620.04""]",[1],1,0.9481545686721802,,"[""55-P6\n2004""]",True,"[""55P-620.04""]",[1],"[""55P-620.04""]",xemay531.jpg
"[""59N-147102""]",[1],1,0.9413313865661621,,"[""59-N1\n471.02""]",True,"[""59N-147102""]",[1],"[""59N-147102""]",xemay543.jpg
"[""59T-156150""]",[1],1,0.9406808614730835,,"[""59-T1\n561.50""]",True,"[""59T-156150""]",[1],"[""59T-156150""]",xemay547.jpg
"[""77C-139373""]",[1],1,0.9495759606361389,,"[""77-C1\n393.73""]",True,"[""77C-139373""]",[1],"[""77C-139373""]",xemay555.jpg
"[""43D-106544""]",[1],1,0.9385759830474854,,"[""43-D1\n065.44""]",True,"[""43D-106544""]",[1],"[""43D-106544""]",xemay557.jpg
"[""59N-776654""]",[1],1,0.9516838788986206,,"[""59-N7\n766.54""]",True,"[""59N-776654""]",[1],"[""59N-776654""]",xemay567.jpg
"[""59E-156347""]",[1],1,0.9437636137008667,,"[""59-E1\n563.47""]",True,"[""59E-156347""]",[1],"[""59E-156347""]",xemay573.jpg
"[""54K-481.47""]",[1],1,0.94629967212677,,"[""54-K4\n8147""]",True,"[""54K-481.47""]",[1],"[""54K-481.47""]",xemay577.jpg
"[""59D-143820""]",[1],1,0.9488224983215332,,"[""59-D1\n438.20""]",True,"[""59D-143820""]",[1],"[""59D-143820""]",xemay619.jpg
"[""59E-129660""]",[1],1,0.9374402165412903,,"[""59-E1\n296.60""]",True,"[""59E-129660""]",[1],"[""59E-129660""]",xemay623.jpg
"[""59N-161776""]",[1],1,0.9468920826911926,,"[""59 N1\n617.76""]",True,"[""59N-161776""]",[1],"[""59N-161776""]",xemay633.jpg
"[""59E-129565""]",[1],1,0.937210738658905,,"[""59-E1\n295.65""]",True,"[""59E-129565""]",[1],"[""59E-129565""]",xemay645.jpg
"[""59S-110393""]",[1],1,0.9478657245635986,,"[""59 S1\n103.93""]",True,"[""59S-110393""]",[1],"[""59S-110393""]",xemay647.jpg
"[""77Y-346.19""]",[1],1,0.9526622891426086,,"[""77-Y3\n4619""]",True,"[""77Y-346.19""]",[1],"[""77Y-346.19""]",xemay649.jpg
"[""54R-227.33""]",[1],1,0.9444848895072937,,"[""54-R2\n2733""]",True,"[""54R-227.33""]",[1],"[""54R-227.33""]",xemay657.jpg
"[""59H-167791""]",[1],1,0.9439706206321716,,"[""59-H1\n677.91""]",True,"[""59H-167791""]",[1],"[""59H-167791""]",xemay663.jpg
"[""63B-216353""]",[1],1,0.9469902515411377,,"[""63 B2\n163.53""]",True,"[""63B-216353""]",[1],"[""63B-216353""]",xemay691.jpg
"[""59P-232334""]",[1],1,0.9451974034309387,,"[""59-P2\n32334""]",True,"[""59P-232334""]",[1],"[""59P-232334""]",xemay711.jpg
"[""59X-136052""]",[1],1,0.9447912573814392,,"[""59-X1\n360.52""]",True,"[""59X-136052""]",[1],"[""59X-136052""]",xemay713.jpg
"[""51H-580.92""]",[1],1,0.9443824291229248,,"[""51-H5\n8092""]",True,"[""51H-580.92""]",[1],"[""51H-580.92""]",xemay727.jpg
"[""59P-152934""]",[1],1,0.9407896995544434,,"[""59-P1\n529.34""]",True,"[""59P-152934""]",[1],"[""59P-152934""]",xemay75.jpg
"[""59V-109869""]",[1],1,0.9415467381477356,,"[""59-V1\n098.69""]",True,"[""59V-109869""]",[1],"[""59V-109869""]",xemay755.jpg
"[""52F-374.58""]",[1],1,0.9460012316703796,,"[""52-F3\n7458""]",True,"[""52F-374.58""]",[1],"[""52F-374.58""]",xemay759.jpg
"[""52S-248.32""]",[1],1,0.9367494583129883,,"[""52-S2\n4832""]",True,"[""52S-248.32""]",[1],"[""52S-248.32""]",xemay761.jpg
"[""59Y-171364""]",[1],1,0.9421884417533875,,"[""59-Y1\n713.64""]",True,"[""59Y-171364""]",[1],"[""59Y-171364""]",xemay771.jpg
"[""77F-130577""]",[1],1,0.9518632292747498,,"[""77-F1\n305.77""]",True,"[""77F-130577""]",[1],"[""77F-130577""]",xemay773.jpg
"[""60B-938385""]",[1],1,0.937325656414032,,"[""60-B9\n383.85""]",True,"[""60B-938385""]",[1],"[""60B-938385""]",xemay775.jpg
"[""59G-185820""]",[1],1,0.9367494583129883,,"[""59-G1\n858.20""]",True,"[""59G-185820""]",[1],"[""59G-185820""]",xemay789.jpg
"[""51K-591.02""]",[1],1,0.9413313865661621,,"[""51-K5\n9102""]",True,"[""51K-591.02""]",[1],"[""51K-591.02""]",xemay795.jpg
"[""59P-197255""]",[1],1,0.9478657245635986,,"[""59-P1\n972.55""]",True,"[""59P-197255""]",[1],"[""59P-197255""]",xemay801.jpg
"[""76U-113938""]",[1],1,0.9463988542556763,,"[""76-U1\n139.38""]",True,"[""76U-113938""]",[1],"[""76U-113938""]",xemay805.jpg
"[""59L-181006""]",[1],1,0.9518632292747498,,"[""59-L1\n810.06""]",True,"[""59L-181006""]",[1],"[""59L-181006""]",xemay811.jpg
"[""54T-208.10""]",[1],1,0.9527502655982971,,"[""54 T2\n0810""]",True,"[""54T-208.10""]",[1],"[""54T-208.10""]",xemay817.jpg
"[""59C-227415""]",[1],1,0.9413313865661621,,"[""59-C2\n274.15""]",True,"[""59C-227415""]",[1],"[""59C-227415""]",xemay843.jpg
"[""59V-245506""]",[1],1,0.9499486684799194,,"[""59-V2\n455.06""]",True,"[""59V-245506""]",[1],"[""59V-245506""]",xemay847.jpg
"[""59VA-008.43""]",[1],1,0.9549844264984131,,"[""59-VA\n008.43""]",True,"[""59VA-008.43""]",[1],"[""59VA-008.43""]",xemay877.jpg
"[""52T-561.77""]",[1],1,0.9302051067352295,,"[""52-T5\n6177""]",True,"[""52T-561.77""]",[1],"[""52T-561.77""]",xemay879.jpg
"[""59C-123083""]",[1],1,0.9571177959442139,,"[""59-C1\n230.83""]",True,"[""59C-123083""]",[1],"[""59C-123083""]",xemay881.jpg
"[""59M-171443""]",[1],1,0.958304226398468,,"[""59-M1\n714.43""]",True,"[""59M-171443""]",[1],"[""59M-171443""]",xemay887.jpg
"[""59U-149726""]",[1],1,0.9424007534980774,,"[""59-U1\n497.26""]",True,"[""59U-149726""]",[1],"[""59U-149726""]",xemay893.jpg
"[""67B-181846""]",[1],1,0.9418684244155884,,"[""67-B1\nB18.46""]",True,"[""67B-181846""]",[1],"[""67B-181846""]",xemay91.jpg
"[""51L-303.52""]",[1],1,0.9399133324623108,,"[""51-L3\n0352""]",True,"[""51L-303.52""]",[1],"[""51L-303.52""]",xemay923.jpg
"[""60B-711557""]",[1],1,0.9436599016189575,,"[""60-B7\n115.57""]",True,"[""60B-711557""]",[1],"[""60B-711557""]",xemay939.jpg
"[""59C-167071""]",[1],1,0.9532750844955444,,"[""59-C1\n670.71""]",True,"[""59C-167071""]",[1],"[""59C-167071""]",xemay953.jpg
"[""59P-188847""]",[1],1,0.9460012316703796,,"[""59-P1\n88847""]",True,"[""59P-188847""]",[1],"[""59P-188847""]",xemay965.jpg
"[""59P-232334""]",[1],1,0.9442797303199768,,"[""59-P2\n32334""]",True,"[""59P-232334""]",[1],"[""59P-232334""]",xemay979.jpg
"[""59M-190208""]",[1],1,0.9490118622779846,,"[""59-M1\n902.08""]",True,"[""59M-190208""]",[1],"[""59M-190208""]",xemay987.jpg
"[""54S-168.30""]",[1],1,0.9426124691963196,,"[""54 S1\n6830""]",True,"[""54S-168.30""]",[1],"[""54S-168.30""]",xemay991.jpg
"[""59H-143564""]",[1],1,0.9427180886268616,,"[""59-H1\n435.64""]",True,"[""59H-143564""]",[1],"[""59H-143564""]",xemay997.jpg
"[""64B-116432""]",[1],1,0.9418684244155884,,"[""64\u00b7B1\n164.32""]",True,"[""64B-116432""]",[1],"[""64B-116432""]",xemayBigPlate103.jpg
"[""83S-307.35""]",[1],1,0.9610249400138855,,"[""83-S3\n0735""]",True,"[""83S-307.35""]",[1],"[""83S-307.35""]",xemayBigPlate107.jpg
"[""68H-250.42""]",[1],1,0.9624620079994202,,"[""68-H2\n5042""]",True,"[""68H-250.42""]",[1],"[""68H-250.42""]",xemayBigPlate109.jpg
"[""65X-451.89""]",[1],1,0.9599877595901489,,"[""65-X4\n5189""]",True,"[""65X-451.89""]",[1],"[""65X-451.89""]",xemayBigPlate11.jpg
"[""65H-718.33"", ""65P-133.48""]","[1, 1]",2,0.0,,"[""65-H7\n1833"", ""65-P1\n334.8""]",False,"[""65H-718.33"", ""65P-133.48""]","[1, 1]","[""65H-718.33"", ""65P-133.48""]",xemayBigPlate125.jpg
"[""64H-105383"", ""5""]","[1, 1]",2,0.0,,"[""64-H1\n053.83"", ""5""]",False,"[""64H-105383"", ""5""]","[1, 1]","[""64H-105383"", ""5""]",xemayBigPlate133.jpg
"[""83F-885.82""]",[1],1,0.9606574773788452,,"[""83-F8\n8582""]",True,"[""83F-885.82""]",[1],"[""83F-885.82""]",xemayBigPlate169.jpg
"[""84H-119.90""]",[1],1,0.9647224545478821,,"[""84-H1\n1990""]",True,"[""84H-119.90""]",[1],"[""84H-119.90""]",xemayBigPlate193.jpg
"[""67AL-007.87""]",[1],1,0.9606574773788452,,"[""67\u00b7AL\n007.87""]",True,"[""67AL-007.87""]",[1],"[""67AL-007.87""]",xemayBigPlate207.jpg
"[""65R-173.26""]",[1],1,0.964655876159668,,"[""65-R1\n7326""]",True,"[""65R-173.26""]",[1],"[""65R-173.26""]",xemayBigPlate211.jpg
"[""65HE-0033""]",[1],1,0.96518474817276,,"[""65-HE\n0033""]",True,"[""65HE-0033""]",[1],"[""65HE-0033""]",xemayBigPlate229.jpg
"[""83H-221.22""]",[1],1,0.9564718008041382,,"[""83-H2\n2122""]",True,"[""83H-221.22""]",[1],"[""83H-221.22""]",xemayBigPlate33.jpg
"[""67E-119.22""]",[1],1,0.9558990597724915,,"[""67-E1\n1922""]",True,"[""67E-119.22""]",[1],"[""67E-119.22""]",xemayBigPlate35.jpg
"[""66H-141.61""]",[1],1,0.9556514620780945,,"[""66-H1\n4161""]",True,"[""66H-141.61""]",[1],"[""66H-141.61""]",xemayBigPlate55.jpg
"[""84V-108.19""]",[1],1,0.9563905000686646,,"[""84-V1\n0819""]",True,"[""84V-108.19""]",[1],"[""84V-108.19""]",xemayBigPlate65.jpg
"[""65D-109231""]",[1],1,0.9533619284629822,,"[""65\u00b7D1\n092.31""]",True,"[""65D-109231""]",[1],"[""65D-109231""]",xemayBigPlate83.jpg
"[""67T-344.61""]",[1],1,0.9610249400138855,,"[""67 T3\n4461""]",True,"[""67T-344.61""]",[1],"[""67T-344.61""]",xemayBigPlate91.jpg
