image,gt_text,pred_text,gt_norm,pred_norm,max_confidence,is_exact_match,ned,is_valid_format
CarLongPlateGen225.jpg,61F-59U.81,61F-59U81,61F-59U-81,61F-59U81,0.892375111579895,False,0.9,False
CarLongPlateGen2261.jpg,51C-495.39,51C-495.39,51C-495-39,51C-495-39,0.9593832492828368,True,1.0,True
CarLongPlateGen2263.jpg,51G-011.77,51G-011.77,51G-011-77,51G-011-77,0.929312229156494,True,1.0,True
CarLongPlateGen2269.jpg,50LD-044.11,50LD-044.11,50LD-044-11,50LD-044-11,0.960212230682373,True,1.0,True
CarLongPlateGen2293.jpg,51F-079.73,51F·079.73,51F-079-73,51F-079-73,0.9497627019882202,True,1.0,True
CarLongPlateGen23.jpg,H1R4C2Y5,H1R4C2Y5,H1R4C2Y5,H1R4C2Y5,0.755636990070343,True,1.0,False
CarLongPlateGen2307.jpg,51F-066.09,51F 066.09,51F-066-09,51F-066-09,0.9556514620780944,True,1.0,True
CarLongPlateGen2309.jpg,51A-897.14,51A-897.14,51A-897-14,51A-897-14,0.9563905000686646,True,1.0,True
CarLongPlateGen2315.jpg,60A-038.68,60A-038.68,60A-038-68,60A-038-68,0.9468920826911926,True,1.0,True
CarLongPlateGen2333.jpg,P-56B8,P-56B8,P-56B8,P-56B8,0.914290726184845,True,1.0,False
CarLongPlateGen2337.jpg,51G-006.72,51G-006.72,51G-006-72,51G-006-72,0.9461008310317992,True,1.0,True
CarLongPlateGen2343.jpg,51G-316.91,51G-316.91,51G-316-91,51G-316-91,0.9356999397277832,True,1.0,True
CarLongPlateGen2345.jpg,51F-747.76,51F-747.76,51F-747-76,51F-747-76,0.951594054698944,True,1.0,True
CarLongPlateGen2347.jpg,51G-316.91,51G-316.91,51G-316-91,51G-316-91,0.9542226791381836,True,1.0,True
CarLongPlateGen2349.jpg,51F-079.73,51F-079.73,51F-079-73,51F-079-73,0.9530133008956908,True,1.0,True
CarLongPlateGen2351.jpg,51A-165.98,51A·165.98,51A-165-98,51A-165-98,0.9457011222839355,True,1.0,True
CarLongPlateGen2353.jpg,60M-8965,"60M
8965",60M-8965,60M-8965,0.9178933501243592,True,1.0,False
CarLongPlateGen2371.jpg,51F-065.32,51F-065.32,51F-065-32,51F-065-32,0.9563905000686646,True,1.0,True
CarLongPlateGen2375.jpg,51A-775.29,51A-775.29,51A-775-29,51A-775-29,0.9507778882980348,True,1.0,True
CarLongPlateGen2377.jpg,62A-057.72,62A-057.72,62A-057-72,62A-057-72,0.9433475732803344,True,1.0,True
CarLongPlateGen2389.jpg,51F-882.70,51F-882.70,51F-882-70,51F-882-70,0.9554024338722228,True,1.0,True
CarLongPlateGen241.jpg,51F-161.59,51F-161.59,51F-161-59,51F-161-59,0.9121235609054564,True,1.0,True
CarLongPlateGen2415.jpg,51F-646.19,51F-646.19,51F-646-19,51F-646-19,0.9525741338729858,True,1.0,True
CarLongPlateGen2429.jpg,51A-052.27,51A·052.27,51A-052-27,51A-052-27,0.9353464841842652,True,1.0,True
CarLongPlateGen2443.jpg,51G-394.66,51G-394.66,51G-394-66,51G-394-66,0.9567152261734008,True,1.0,True
CarLongPlateGen2451.jpg,51F-882.70,51F-882.70,51F-882-70,51F-882-70,0.9425067901611328,True,1.0,True
CarLongPlateGen2465.jpg,51A-897.14,51A-897.14,51A-897-14,51A-897-14,0.9366336464881896,True,1.0,True
CarLongPlateGen2467.jpg,51A-961.41,51A-96141,51A-961-41,51A-96141,0.9492946267127992,False,0.9,True
CarLongPlateGen2469.jpg,51F-446.14,51F-446.14,51F-446-14,51F-446-14,0.9510514140129088,True,1.0,True
CarLongPlateGen2473.jpg,51F-244.03,51F-244.03,51F-244-03,51F-244-03,0.9475754499435424,True,1.0,True
CarLongPlateGen2477.jpg,51G-513.32,51G-513.32,51G-513-32,51G-513-32,0.9481545686721802,True,1.0,True
CarLongPlateGen249.jpg,51H-2214,51H2214,51H-2214,51H2214,0.8647679686546326,False,0.875,False
CarLongPlateGen2493.jpg,1F-042.75,1F-042.75,1F-042-75,1F-042-75,0.9139840602874756,True,1.0,False
CarLongPlateGen2509.jpg,51F-311.18,51F-311.18,51F-311-18,51F-311-18,0.953794240951538,True,1.0,True
CarLongPlateGen2519.jpg,51F-646.19,51F-646.19,51F-646-19,51F-646-19,0.9564718008041382,True,1.0,True
CarLongPlateGen2533.jpg,VN12121,VN12121,VN12121,VN12121,0.8203255534172058,True,1.0,False
CarLongPlateGen2567.jpg,51A-961.41,51A-961.41,51A-961-41,51A-961-41,0.9522199034690856,True,1.0,True
CarLongPlateGen2575.jpg,51A-691.72,51A·691.72,51A-691-72,51A-691-72,0.9440738558769226,True,1.0,True
CarLongPlateGen2587.jpg,61A-229.59,61A-229.59,61A-229-59,61A-229-59,0.951323390007019,True,1.0,True
CarLongPlateGen2605.jpg,51F-311.18,51F-311.18,51F-311-18,51F-311-18,0.9553191661834716,True,1.0,True
CarLongPlateGen2607.jpg,51A-961.41,51A-961.41,51A-961-41,51A-961-41,0.941331386566162,True,1.0,True
CarLongPlateGen261.jpg,50Z-1630,5DZ-1630,50Z-1630,5DZ-1630,0.916857123374939,False,0.875,False
CarLongPlateGen2615.jpg,51G-439.47,51G-439.47,51G-439-47,51G-439-47,0.9501341581344604,True,1.0,True
CarLongPlateGen2619.jpg,51A-720.78,51A-720.78,51A-720-78,51A-720-78,0.9520419239997864,True,1.0,True
CarLongPlateGen2623.jpg,51F-155.85,51F-155.85,51F-155-85,51F-155-85,0.9483462572097778,True,1.0,True
CarLongPlateGen2635.jpg,51A-012.04,51A·012.04,51A-012-04,51A-012-04,0.9421884417533876,True,1.0,True
CarLongPlateGen2637.jpg,30V-3993,30V-3993,30V-3993,30V-3993,0.9354645609855652,True,1.0,False
CarLongPlateGen2663.jpg,51A-897.14,51A-897.14,51A-897-14,51A-897-14,0.9526622891426086,True,1.0,True
CarLongPlateGen2669.jpg,29A-517.96,29A-517.96,29A-517-96,29A-517-96,0.9529258608818054,True,1.0,True
CarLongPlateGen267.jpg,51F-590.11,51F59011,51F-590-11,51F59011,0.920074462890625,False,0.8,False
CarLongPlateGen2675.jpg,51F-446.14,51F-446.14,51F-446-14,51F-446-14,0.9483462572097778,True,1.0,True
CarLongPlateGen269.jpg,52P-5688,52P-5688,52P-5688,52P-5688,0.9212159514427184,True,1.0,False
CarLongPlateGen27.jpg,51F-734.20,51F73420,51F-734-20,51F73420,0.8994751572608948,False,0.8,False
CarLongPlateGen2705.jpg,51F-161.59,51F-161.59,51F-161-59,51F-161-59,0.9520419239997864,True,1.0,True
CarLongPlateGen2713.jpg,51A-897.14,51A-897.14,51A-897-14,51A-897-14,0.9569571614265442,True,1.0,True
CarLongPlateGen2721.jpg,51F-491.42,51F-491.42,51F-491-42,51F-491-42,0.9487276077270508,True,1.0,True
CarLongPlateGen2725.jpg,51A-909.05,51A-909.05,51A-909-05,51A-909-05,0.9493885040283204,True,1.0,True
CarLongPlateGen2727.jpg,51G-100.96,51G-100.96,51G-100-96,51G-100-96,0.9551520943641664,True,1.0,True
CarLongPlateGen2733.jpg,51A-721.10,51A-721.10,51A-721-10,51A-721-10,0.9310875535011292,True,1.0,True
CarLongPlateGen2745.jpg,51A-720.78,51A·720.78,51A-720-78,51A-720-78,0.9514138102531432,True,1.0,True
CarLongPlateGen2761.jpg,51F-079.73,51F·079.73,51F-079-73,51F-079-73,0.9459012746810912,True,1.0,True
CarLongPlateGen2765.jpg,51F-882.70,51F-882.70,51F-882-70,51F-882-70,0.9521309733390808,True,1.0,True
CarLongPlateGen2775.jpg,51F-356.13,51F-356.13,51F-356-13,51F-356-13,0.9624620079994202,True,1.0,True
CarLongPlateGen2779.jpg,51F-446.14,51F-446.14,51F-446-14,51F-446-14,0.9449946880340576,True,1.0,True
CarLongPlateGen279.jpg,51A-029.23,51A02923,51A-029-23,51A02923,0.9133679866790771,False,0.8,False
CarLongPlateGen2791.jpg,60A-359.81,60A-359.81,60A-359-81,60A-359-81,0.9421884417533876,True,1.0,True
CarLongPlateGen2797.jpg,51F-789.04,51F-789.04,51F-789-04,51F-789-04,0.9531880021095276,True,1.0,True
CarLongPlateGen2799.jpg,51F-212.55,51F-212.55,51F-212-55,51F-212-55,0.9533619284629822,True,1.0,True
CarLongPlateGen2809.jpg,51F-155.85,51F-155.85,51F-155-85,51F-155-85,0.9586926698684692,True,1.0,True
CarLongPlateGen2813.jpg,51F-778.36,51F-778.36,51F-778-36,51F-778-36,0.9517737030982972,True,1.0,True
CarLongPlateGen2821.jpg,51F-222.61,51F-222.61,51F-222-61,51F-222-61,0.9398029446601868,True,1.0,True
CarLongPlateGen2839.jpg,51F-598.81,51F 598.81,51F-598-81,51F-598-81,0.9531880021095276,True,1.0,True
CarLongPlateGen2847.jpg,51F-617.12,51F-617.12,51F-617-12,51F-617-12,0.951323390007019,True,1.0,True
CarLongPlateGen285.jpg,48A-061.37,48A06137,48A-061-37,48A06137,0.6836307048797607,False,0.8,False
CarLongPlateGen2851.jpg,51A-691.72,51A·691.72,51A-691-72,51A-691-72,0.9553191661834716,True,1.0,True
CarLongPlateGen2865.jpg,51F-446.14,51F·446.14,51F-446-14,51F-446-14,0.9415467381477356,True,1.0,True
CarLongPlateGen2883.jpg,51G-205.36,51G-205.36,51G-205-36,51G-205-36,0.9448931217193604,True,1.0,True
CarLongPlateGen2889.jpg,51F-692.59,51F-692.59,51F-692-59,51F-692-59,0.944587230682373,True,1.0,True
CarLongPlateGen2899.jpg,51F-212.55,51F-212.55,51F-212-55,51F-212-55,0.944587230682373,True,1.0,True
CarLongPlateGen29.jpg,47A-085.46,47A-08546,47A-085-46,47A-08546,0.8419556617736816,False,0.9,True
CarLongPlateGen2903.jpg,51F-278.09,51F-278.09,51F-278-09,51F-278-09,0.936051607131958,True,1.0,True
CarLongPlateGen2907.jpg,51A-654.74,51A-654.74,51A-654-74,51A-654-74,0.948441743850708,True,1.0,True
CarLongPlateGen291.jpg,S1637307,S1637307,S1637307,S1637307,0.9099069833755492,True,1.0,False
CarLongPlateGen2919.jpg,51F-795.12,51F-795.12,51F-795-12,51F-795-12,0.9609517455101012,True,1.0,True
CarLongPlateGen2927.jpg,51G-228.07,51G22807,51G-228-07,51G22807,0.9562273025512696,False,0.8,False
CarLongPlateGen2929.jpg,51G-495.39,51G-495.39,51G-495-39,51G-495-39,0.9523086547851562,True,1.0,True
CarLongPlateGen2935.jpg,47A-065461,47A-065461,47A-065461,47A-065461,0.9455001950263976,True,1.0,True
CarLongPlateGen2949.jpg,51A-961.41,51A96141,51A-961-41,51A96141,0.9436599016189576,False,0.8,False
CarLongPlateGen2967.jpg,51G-216.70,51G-21670,51G-216-70,51G-21670,0.9614614844322203,False,0.9,True
CarLongPlateGen297.jpg,R1G423401,R1G 423401,R1G423401,R1G-423401,0.5252166390419006,False,0.9,False
CarLongPlateGen2979.jpg,48A-051.77,48A-051.77,48A-051-77,48A-051-77,0.9521309733390808,True,1.0,True
CarLongPlateGen2983.jpg,51F-882.70,51F-88270,51F-882-70,51F-88270,0.9499486684799194,False,0.9,True
CarLongPlateGen3005.jpg,511G-316.91,511G-316.91,511G-316-91,511G-316-91,0.9486324787139891,True,1.0,False
CarLongPlateGen3013.jpg,51F-222.61,51F-222.61,51F-222-61,51F-222-61,0.9600626826286316,True,1.0,True
CarLongPlateGen3033.jpg,51F-826.06,51F-826.06,51F-826-06,51F-826-06,0.9500414729118348,True,1.0,True
CarLongPlateGen3041.jpg,51A-052.27,51A·05227,51A-052-27,51A-05227,0.948917269706726,False,0.9,True
CarLongPlateGen3053.jpg,48A-051.77,48A-051.77,48A-051-77,48A-051-77,0.9404625296592712,True,1.0,True
CarLongPlateGen3055.jpg,F-76354,F-76354,F-76354,F-76354,0.933552086353302,True,1.0,False
CarLongPlateGen3057.jpg,51F-882.70,51F88270,51F-882-70,51F88270,0.9364014267921448,False,0.8,False
CarLongPlateGen3061.jpg,56S-4698,56S·4698,56S-4698,56S-4698,0.950411021709442,True,1.0,False
CarLongPlateGen3065.jpg,51A-691.72,51A69172,51A-691-72,51A69172,0.9527502655982972,False,0.8,False
CarLongPlateGen3093.jpg,51F-590.11,51F-590.11,51F-590-11,51F-590-11,0.9553191661834716,True,1.0,True
CarLongPlateGen3099.jpg,51A-012.04,51A-01204,51A-012-04,51A-01204,0.9549844264984132,False,0.9,True
CarLongPlateGen3101.jpg,51F-207.54,51F-207.54,51F-207-54,51F-207-54,0.9548162817955016,True,1.0,True
CarLongPlateGen3117.jpg,50LD-044.11,50LD·044.11,50LD-044-11,50LD-044-11,0.9633687138557434,True,1.0,True
CarLongPlateGen3125.jpg,51A-052.27,51A-052.27,51A-052-27,51A-052-27,0.9531006813049316,True,1.0,True
CarLongPlateGen3135.jpg,51F-079.73,51F-079.73,51F-079-73,51F-079-73,0.9602867364883424,True,1.0,True
CarLongPlateGen3137.jpg,51F-617.12,51F-617.12,51F-617-12,51F-617-12,0.960212230682373,True,1.0,True
CarLongPlateGen3145.jpg,52Y-6490,52Y·6490,52Y-6490,52Y-6490,0.0,True,1.0,False
CarLongPlateGen3155.jpg,60A-038.68,60A-038.68,60A-038-68,60A-038-68,0.954308032989502,True,1.0,True
CarLongPlateGen3167.jpg,51A-459.74,51A-459.74,51A-459-74,51A-459-74,0.9532750844955444,True,1.0,True
CarLongPlateGen3173.jpg,51F-590.11,51F-59011,51F-590-11,51F-59011,0.9540517926216124,False,0.9,True
CarLongPlateGen3183.jpg,51G-100.96,51G-100.96,51G-100-96,51G-100-96,0.9502266049385072,True,1.0,True
CarLongPlateGen3201.jpg,51G-473.40,51G-473.40,51G-473-40,51G-473-40,0.9528381824493408,True,1.0,True
CarLongPlateGen3203.jpg,51G-512.92,51G-512.92,51G-512-92,51G-512-92,0.9503188729286194,True,1.0,True
CarLongPlateGen3217.jpg,51F-220.29,51F-22029,51F-220-29,51F-22029,0.9492946267127992,False,0.9,True
CarLongPlateGen3221.jpg,51F-598.81,51F-598.81,51F-598-81,51F-598-81,0.9462003111839294,True,1.0,True
CarLongPlateGen323.jpg,51F-079.73,51F07973,51F-079-73,51F07973,0.9259026646614076,False,0.8,False
CarLongPlateGen3231.jpg,51F-617.12,51F-61712,51F-617-12,51F-61712,0.955235719680786,False,0.9,True
CarLongPlateGen3233.jpg,51G-429.71,51G-429.71,51G-429-71,51G-429-71,0.953880250453949,True,1.0,True
CarLongPlateGen3241.jpg,62Y-6490,62Y·6490,62Y-6490,62Y-6490,0.925499677658081,True,1.0,False
CarLongPlateGen325.jpg,51F-617.12,51F-617.12,51F-617-12,51F-617-12,0.9194981455802916,True,1.0,True
CarLongPlateGen3253.jpg,60A-038.68,60A-03B68,60A-038-68,60A-03B68,0.9320833086967468,False,0.8,False
CarLongPlateGen3265.jpg,51G-513.32,51G51332,51G-513-32,51G51332,0.94718599319458,False,0.8,False
CarLongPlateGen3279.jpg,5TG-00672,5TG-00672,5TG-00672,5TG-00672,0.9463988542556764,True,1.0,False
CarLongPlateGen3283.jpg,F-574.93,F-574.93,F-574-93,F-574-93,0.9342753291130066,True,1.0,False
CarLongPlateGen329.jpg,51G-373.07,51G-373.07,51G-373-07,51G-373-07,0.9217811226844788,True,1.0,True
CarLongPlateGen3297.jpg,51F-207.54,51F·207.54,51F-207-54,51F-207-54,0.941223442554474,True,1.0,True
CarLongPlateGen3303.jpg,51A-853.25,51A85325,51A-853-25,51A85325,0.9483462572097778,False,0.8,False
CarLongPlateGen3337.jpg,51A-691.72,51A-691.72,51A-691-72,51A-691-72,0.9548162817955016,True,1.0,True
CarLongPlateGen3339.jpg,51G-102.09,51G-102.09,51G-102-09,51G-102-09,0.9594592452049256,True,1.0,True
CarLongPlateGen3343.jpg,51G-513.32,51G-513.32,51G-513-32,51G-513-32,0.958615243434906,True,1.0,True
CarLongPlateGen3345.jpg,51F-155.85,51F-155.85,51F-155-85,51F-155-85,0.9605096578598022,True,1.0,True
CarLongPlateGen3347.jpg,30V-3993,30V-3993,30V-3993,30V-3993,0.957833468914032,True,1.0,False
CarLongPlateGen3393.jpg,51F-069.48,51F-069.48,51F-069-48,51F-069-48,0.9523086547851562,True,1.0,True
CarLongPlateGen3401.jpg,51F-882.70,51F-882.70,51F-882-70,51F-882-70,0.9483462572097778,True,1.0,True
CarLongPlateGen3423.jpg,51F-446.14,51F-44614,51F-446-14,51F-44614,0.9539660811424256,False,0.9,True
CarLongPlateGen3429.jpg,51A-111.22,51A-111.22,51A-111-22,51A-111-22,0.9533619284629822,True,1.0,True
CarLongPlateGen3433.jpg,51F-755.85,51F75585,51F-755-85,51F75585,0.9488224983215332,False,0.8,False
CarLongPlateGen3437.jpg,51F-222.61,51F22261,51F-222-61,51F22261,0.9514138102531432,False,0.8,False
CarLongPlateGen3447.jpg,1F-04275,1F-04275,1F-04275,1F-04275,0.9261703491210938,True,1.0,False
CarLongPlateGen3455.jpg,J1G-21670,J1G-21670,J1G-21670,J1G-21670,0.9476723670959472,True,1.0,False
CarLongPlateGen3461.jpg,51A-724.44,51A72444,51A-724-44,51A72444,0.9598374962806702,False,0.8,False
CarLongPlateGen3467.jpg,51A-012.04,51A·012·04,51A-012-04,51A-012-04,0.9515040516853333,True,1.0,True
CarLongPlateGen3473.jpg,51A-853.25,51A-85325,51A-853-25,51A-85325,0.9345147609710692,False,0.9,True
CarLongPlateGen3479.jpg,51G-217.48,51G-21748,51G-217-48,51G-21748,0.940243363380432,False,0.9,True
CarLongPlateGen3517.jpg,51F-079.73,51F-07973,51F-079-73,51F-07973,0.9531880021095276,False,0.9,True
CarLongPlateGen3541.jpg,51G-513.32,51G-513.32,51G-513-32,51G-513-32,0.9570375084877014,True,1.0,True
CarLongPlateGen3557.jpg,51A-897.14,51A-897.14,51A-897-14,51A-897-14,0.949106216430664,True,1.0,True
CarLongPlateGen3559.jpg,1F-491.42,1F-491.42,1F-491-42,1F-491-42,0.9233161807060242,True,1.0,False
CarLongPlateGen3563.jpg,51B-216.86,51B21686,51B-216-86,51B21686,0.9547319412231444,False,0.8,False
CarLongPlateGen3569.jpg,51A-961.41,51A-96141,51A-961-41,51A-96141,0.9424007534980774,False,0.9,True
CarLongPlateGen3573.jpg,50LD-044.11,50LD-044.11,50LD-044-11,50LD-044-11,0.951594054698944,True,1.0,True
CarLongPlateGen3577.jpg,51F-446.14,51F:44614,51F-446-14,51F44614,0.9435559511184692,False,0.8,False
CarLongPlateGen3583.jpg,51A-720.78,51A·720·78,51A-720-78,51A-720-78,0.9566342234611512,True,1.0,True
CarLongPlateGen3593.jpg,51C-593.23,51C-59323,51C-593-23,51C-59323,0.954308032989502,False,0.9,True
CarLongPlateGen3597.jpg,51F-222.61,51F22261,51F-222-61,51F22261,0.9497627019882202,False,0.8,False
CarLongPlateGen3603.jpg,30V-3993,30V·3993,30V-3993,30V-3993,0.9441768527030944,True,1.0,False
CarLongPlateGen3613.jpg,51F-079.73,51F-079.73,51F-079-73,51F-079-73,0.9554855227470398,True,1.0,True
CarLongPlateGen3623.jpg,51F-161.59,51F-16159,51F-161-59,51F-16159,0.9532750844955444,False,0.9,True
CarLongPlateGen3625.jpg,61A-229.59,61A-229.59,61A-229-59,61A-229-59,0.933914601802826,True,1.0,True
CarLongPlateGen3645.jpg,51F-446.14,51F-44614,51F-446-14,51F-44614,0.9466953873634338,False,0.9,True
CarLongPlateGen3647.jpg,29A-517.96,29A-517.96,29A-517-96,29A-517-96,0.9378969073295592,True,1.0,True
CarLongPlateGen3661.jpg,51F-222.61,51F-222.61,51F-222-61,51F-222-61,0.939024806022644,True,1.0,True
CarLongPlateGen37.jpg,52Y-6490,52Y·6490,52Y-6490,52Y-6490,0.9139840602874756,True,1.0,False
CarLongPlateGen371.jpg,51F-075.68,51F07568,51F-075-68,51F07568,0.7606506943702698,False,0.8,False
CarLongPlateGen3713.jpg,51G-473.40,51G-47340,51G-473-40,51G-47340,0.9478657245635986,False,0.9,True
CarLongPlateGen3737.jpg,51A-012.04,51A-012.04,51A-012-04,51A-012-04,0.9523086547851562,True,1.0,True
CarLongPlateGen3739.jpg,51F-079.73,51F-07973,51F-079-73,51F-07973,0.9605096578598022,False,0.9,True
CarLongPlateGen3747.jpg,51F-630.34,51F-63034,51F-630-34,51F-63034,0.9535353183746338,False,0.9,True
CarLongPlateGen375.jpg,51A-775.29,51A·77529,51A-775-29,51A-77529,0.885433554649353,False,0.9,True
CarLongPlateGen3753.jpg,51G-510.08,51G510.08,51G-510-08,51G510-08,0.941223442554474,False,0.9,False
CarLongPlateGen3759.jpg,51F-446.14,51F-44614,51F-446-14,51F-44614,0.9591543078422546,False,0.9,True
CarLongPlateGen3761.jpg,51F-244.03,51F-244.03,51F-244-03,51F-244-03,0.9566342234611512,True,1.0,True
CarLongPlateGen377.jpg,81FB-749N,b1F·b74.9N,81FB-749N,B1F-B74-9N,0.8949732184410095,False,0.6,False
CarLongPlateGen3775.jpg,51F-048.77,51F·048.77,51F-048-77,51F-048-77,0.9506864547729492,True,1.0,True
CarLongPlateGen3789.jpg,51F-132.51,51F-132.51,51F-132-51,51F-132-51,0.9509603977203368,True,1.0,True
CarLongPlateGen3793.jpg,29A-239.50,29A-23950,29A-239-50,29A-23950,0.9325762391090392,False,0.9,True
CarLongPlateGen3799.jpg,51F-778.36,51F-77836,51F-778-36,51F-77836,0.929951012134552,False,0.9,True
CarLongPlateGen3801.jpg,51F-984.66,51F 98466,51F-984-66,51F-98466,0.9385759830474854,False,0.9,True
CarLongPlateGen381.jpg,81N-1N28920,B1N1N28920,81N-1N28920,B1N1N28920,0.8966140151023865,False,0.8181818181818181,False
CarLongPlateGen3817.jpg,60A-359.81,60A-359.81,60A-359-81,60A-359-81,0.941439151763916,True,1.0,True
CarLongPlateGen3847.jpg,61A-229.59,61A-229.59,61A-229-59,61A-229-59,0.949106216430664,True,1.0,True
CarLongPlateGen3863.jpg,51G-513.32,51G-513.32,51G-513-32,51G-513-32,0.9535353183746338,True,1.0,True
CarLongPlateGen3869.jpg,60A-359.81,60A-359.81,60A-359-81,60A-359-81,0.9472835659980774,True,1.0,True
CarLongPlateGen3875.jpg,51F-590.11,51F·590.11,51F-590-11,51F-590-11,0.9533619284629822,True,1.0,True
CarLongPlateGen3879.jpg,51F-789.04,51F-789.04,51F-789-04,51F-789-04,0.9465966820716858,True,1.0,True
CarLongPlateGen3881.jpg,51G-519.36,51G-519.36,51G-519-36,51G-519-36,0.958924114704132,True,1.0,True
CarLongPlateGen3889.jpg,29A-239.50,29A-239.50,29A-239-50,29A-239-50,0.95123291015625,True,1.0,True
CarLongPlateGen401.jpg,51G-100.98,51G10098,51G-100-98,51G10098,0.9127477407455444,False,0.8,False
CarLongPlateGen429.jpg,S1189270,S11 89270,S1189270,S11-89270,0.8752548694610596,False,0.8888888888888888,False
CarLongPlateGen437.jpg,51F-244.03,S1F-24403,51F-244-03,S1F-24403,0.8629302382469177,False,0.8,False
CarLongPlateGen445.jpg,51G-217.97,51G-217.97,51G-217-97,51G-217-97,0.937095820903778,True,1.0,True
CarLongPlateGen451.jpg,LN1R20754,LN1R20754,LN1R20754,LN1R20754,0.723504900932312,True,1.0,False
CarLongPlateGen465.jpg,51A-775.29,51A-77529,51A-775-29,51A-77529,0.9081302285194396,False,0.9,True
CarLongPlateGen469.jpg,B11110247,B11110247,B11110247,B11110247,0.8369547128677368,True,1.0,False
CarLongPlateGen471.jpg,51F-382.70,S1F 38270,51F-382-70,S1F-38270,0.8254490494728088,False,0.8,False
CarLongPlateGen473.jpg,61F-220.29,61F-220.29,61F-220-29,61F-220-29,0.9053223133087158,True,1.0,True
CarLongPlateGen477.jpg,51G-216.70,51G21670,51G-216-70,51G21670,0.9187722206115724,False,0.8,False
CarLongPlateGen497.jpg,51F-8A2.70,51F-8A270,51F-8A2-70,51F-8A270,0.8949732184410095,False,0.9,False
CarLongPlateGen509.jpg,T1G10209,T1G 10209,T1G10209,T1G-10209,0.7084143161773682,False,0.8888888888888888,False
CarLongPlateGen515.jpg,17188V15,17188V15,17188V15,17188V15,0.7424216866493225,True,1.0,False
CarLongPlateGen529.jpg,51F-155.85,51F15585,51F-155-85,51F15585,0.9209320545196532,False,0.8,False
CarLongPlateGen549.jpg,82A-05518F,B2A-05518F,82A-05518F,B2A-05518F,0.8104788661003113,False,0.9,False
CarLongPlateGen551.jpg,51F-508.81,51F-50881,51F-508-81,51F-50881,0.9162596464157104,False,0.9,True
CarLongPlateGen575.jpg,5161009G,5161009G,5161009G,5161009G,0.8814108967781067,True,1.0,False
CarLongPlateGen585.jpg,51FG-1212,51F G12.12,51FG-1212,51F-G12-12,0.9234544038772584,False,0.7,False
CarLongPlateGen589.jpg,RMA200444,RMA 200444,RMA200444,RMA-200444,0.7994422912597656,False,0.9,False
CarLongPlateGen601.jpg,51G-014.40,51G014.40,51G-014-40,51G014-40,0.9054896235466005,False,0.9,False
CarLongPlateGen625.jpg,51A-961.41,51A-96141,51A-961-41,51A-96141,0.8449215292930603,False,0.9,True
CarLongPlateGen661.jpg,51G-42A.61,51G-42A61,51G-42A-61,51G-42A61,0.9216402173042296,False,0.9,False
CarLongPlateGen665.jpg,51A-961.41,51A96141,51A-961-41,51A96141,0.9192084670066832,False,0.8,False
CarLongPlateGen667.jpg,MUA-02888,MUA-02888,MUA-02888,MUA-02888,0.8438951373100281,True,1.0,False
CarLongPlateGen67.jpg,51F-089481,51F·089481,51F-089481,51F-089481,0.8725647330284119,True,1.0,True
CarLongPlateGen677.jpg,51F-24A019,S1F 24A019,51F-24A019,S1F-24A019,0.7352616190910339,False,0.9,False
CarLongPlateGen681.jpg,51F-695.45,51F-69545,51F-695-45,51F-69545,0.9274948239326476,False,0.9,True
CarLongPlateGen691.jpg,51G-216.70,51G21670,51G-216-70,51G21670,0.9216402173042296,False,0.8,False
CarLongPlateGen7.jpg,G71-0G988,G71-0G988,G71-0G988,G71-0G988,0.9031234383583068,True,1.0,False
CarLongPlateGen701.jpg,20V-3993,20V-3993,20V-3993,20V-3993,0.8856314420700073,True,1.0,False
CarLongPlateGen721.jpg,51G-702.09,51G 70209,51G-702-09,51G-70209,0.922062337398529,False,0.9,True
CarLongPlateGen727.jpg,60A-359.81,G0A35981,60A-359-81,G0A35981,0.9086179733276368,False,0.7,False
CarLongPlateGen733.jpg,51A-961.41,51A-96141,51A-961-41,51A-96141,0.8834372758865356,False,0.9,True
CarLongPlateGen747.jpg,62A-051.95,G2A 05195,62A-051-95,G2A-05195,0.9017477631568908,False,0.8,False
CarLongPlateGen751.jpg,61A-395.34,61A-39534,61A-395-34,61A-39534,0.9121235609054564,False,0.9,True
CarLongPlateGen757.jpg,51F-222.81,51F22281,51F-222-81,51F22281,0.8964328765869141,False,0.8,False
CarLongPlateGen765.jpg,61A-300.01,G1A30001,61A-300-01,G1A30001,0.906321942806244,False,0.7,False
CarLongPlateGen791.jpg,GH451X2,GH451X2,GH451X2,GH451X2,0.7348812818527222,True,1.0,False
CarLongPlateGen795.jpg,51A-909.05,51A90905,51A-909-05,51A90905,0.9121235609054564,False,0.8,False
CarLongPlateGen813.jpg,51FD-5532,51F D5532,51FD-5532,51F-D5532,0.8848377466201782,False,0.7777777777777778,False
CarLongPlateGen819.jpg,51A-775.29,51A775.29,51A-775-29,51A775-29,0.8621196746826172,False,0.9,False
CarLongPlateGen829.jpg,81A-052.22,B1A 05222,81A-052-22,B1A-05222,0.8402590155601501,False,0.8,False
CarLongPlateGen833.jpg,61MD-1202,GIMD1202,61MD-1202,GIMD1202,0.889720618724823,False,0.6666666666666667,False
CarLongPlateGen837.jpg,61RG-1212,G1R-G1Z12,61RG-1212,G1R-G1Z12,0.898944079875946,False,0.5555555555555556,False
CarLongPlateGen869.jpg,2HA-101240,2HA-101240,2HA-101240,2HA-101240,0.6428809762001038,True,1.0,False
